City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Lebork,PL,54.5392,17.7501,53.6,54,0,8.05,clear sky
349,Rocha,UY,-34.4833,-54.3333,62.96,73,99,17.05,overcast clouds
350,Hofn,IS,64.2539,-15.2082,38.32,90,100,14.61,light rain
351,Batagay,RU,67.6333,134.6333,-5.06,96,79,1.12,broken clouds
352,Omboue,GA,-1.5746,9.2618,76.66,88,100,3.2,overcast clouds
353,Rakiv Lis,UA,51.6217,24.9243,47.7,53,98,11.45,overcast clouds
354,La Macarena,CO,2.1837,-73.7849,74.91,92,90,0.83,overcast clouds
355,Leningradskiy,RU,69.3833,178.4167,-2.56,79,7,6.24,clear sky
356,Ust-Nera,RU,64.5667,143.2,-5.6,95,98,6.8,overcast clouds
357,Paragominas,BR,-2.9667,-47.4833,73.53,96,98,3.02,moderate rain
358,Novikovo,RU,51.1537,37.8879,46.62,71,99,12.21,light rain
359,Buala,SB,-8.145,159.5921,82.17,72,100,1.23,overcast clouds
360,San Cristobal,VE,7.7669,-72.225,87.8,58,40,9.22,scattered clouds
361,Atyrau,KZ,47.1167,51.8833,60.8,29,0,20.13,clear sky
362,Bogandinskiy,RU,56.8937,65.8938,46.4,71,0,13.42,clear sky
363,Graaff-Reinet,ZA,-32.2522,24.5308,60.01,63,100,1.83,overcast clouds
364,Aksu,CN,41.1231,80.2644,53.78,27,0,6.35,clear sky
365,Honningsvag,NO,70.9821,25.9704,35.02,66,84,31.03,light snow
366,Arvika,SE,59.6553,12.5852,33.8,100,75,10.36,snow
367,Chuy,UY,-33.6971,-53.4616,64.09,74,95,17.67,overcast clouds
368,Corrales,US,35.2378,-106.6067,79.0,4,1,18.41,clear sky
369,Cayenne,GF,4.9333,-52.3333,81.0,94,0,5.46,clear sky
370,Ihosy,MG,-22.4,46.1167,64.24,92,89,7.56,overcast clouds
371,Tessalit,ML,20.1986,1.0114,85.86,10,2,6.64,clear sky
372,Otane,NZ,-39.8833,176.6333,69.01,83,95,1.99,overcast clouds
373,Lardos,GR,36.0942,28.0157,59.0,47,0,11.5,clear sky
374,Kondinskoye,RU,59.6481,67.41,39.56,94,100,8.08,overcast clouds
375,Presidente Dutra,BR,-5.29,-44.49,75.78,89,100,1.43,overcast clouds
376,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,77.88,59,50,3.47,scattered clouds
377,Kiama,AU,-34.6833,150.8667,59.0,50,18,1.01,few clouds
378,Angren,UZ,41.0167,70.1436,49.44,79,91,1.59,overcast clouds
379,Camabatela,AO,-8.1881,15.375,63.05,95,90,3.22,overcast clouds
380,Vanimo,PG,-2.6741,141.3028,79.41,86,100,3.15,moderate rain
381,Vaasa,FI,63.096,21.6158,32.0,74,0,4.61,clear sky
382,Kokorevka,RU,52.5872,34.2778,42.03,73,79,5.41,broken clouds
383,Luanda,AO,-8.8368,13.2343,80.6,89,75,2.3,light rain
384,Ahipara,NZ,-35.1667,173.1667,71.06,76,47,3.96,scattered clouds
385,Alofi,NU,-19.0595,-169.9187,80.6,78,51,6.91,broken clouds
386,Bodden Town,KY,19.2833,-81.25,84.2,74,20,11.5,few clouds
387,Faya,SA,18.3851,42.4509,62.6,44,0,0.87,clear sky
388,Bereda,ES,43.2686,-7.5406,37.0,85,3,8.01,clear sky
389,Nuoro,IT,40.3211,9.3297,59.0,94,40,16.11,scattered clouds
390,Yuncheng,CN,35.0231,110.9928,51.33,69,92,2.33,overcast clouds
391,Zubtsov,RU,56.1753,34.5894,43.9,80,37,5.91,scattered clouds
392,Vytegra,RU,61.0064,36.4481,30.94,83,47,4.47,scattered clouds
393,Bafra,TR,41.5678,35.9069,48.0,87,40,4.61,scattered clouds
394,Talas,TR,38.6908,35.5538,32.0,100,90,2.1,light snow
395,Weyburn,CA,49.6668,-103.8511,33.8,93,100,23.02,overcast clouds
396,Cairns,AU,-16.9167,145.7667,80.6,74,3,1.14,clear sky
397,Marsaxlokk,MT,35.8419,14.5431,57.99,88,20,18.41,few clouds
398,Udachnyy,RU,66.4167,112.4,-4.5,86,77,4.76,broken clouds
399,Nemuro,JP,43.3236,145.575,39.11,79,4,12.19,clear sky
400,Sambava,MG,-14.2667,50.1667,75.22,89,100,8.03,overcast clouds
401,Vila Franca Do Campo,PT,37.7167,-25.4333,62.6,94,75,8.05,broken clouds
402,Peterhead,GB,57.5058,-1.7981,35.01,100,89,13.8,light snow
403,Calabozo,VE,8.9242,-67.4293,86.36,53,70,3.42,broken clouds
404,Verkhovazhye,RU,60.7472,42.0465,30.24,90,6,4.45,clear sky
405,Channel-Port Aux Basques,CA,47.5702,-59.1367,40.03,89,100,9.04,overcast clouds
406,Port Hedland,AU,-20.3167,118.5667,77.0,94,82,9.46,broken clouds
407,Saint Anthony,US,45.0205,-93.218,55.4,71,90,9.22,overcast clouds
408,Omsukchan,RU,62.5333,155.8,-6.75,93,100,7.11,overcast clouds
409,Changzhou,CN,31.7833,119.9667,60.01,99,100,1.01,overcast clouds
410,Roncesvalles,CO,4.0108,-75.6049,55.71,97,98,2.3,overcast clouds
411,Ladario,BR,-19.0047,-57.6017,76.96,74,52,2.13,broken clouds
412,Hay River,CA,60.8156,-115.7999,10.4,72,100,10.36,overcast clouds
413,Ambovombe,MG,-25.1667,46.0833,72.97,88,3,11.74,clear sky
414,Port-Gentil,GA,-0.7193,8.7815,77.0,94,20,2.3,few clouds
415,Kununurra,AU,-15.7667,128.7333,80.6,69,40,5.75,scattered clouds
416,La Guaira,VE,10.599,-66.9346,78.39,92,93,9.31,overcast clouds
417,Mandan,US,46.8267,-100.8896,44.6,100,90,27.63,light rain
418,Port Hardy,CA,50.6996,-127.4199,46.4,49,20,18.41,few clouds
419,Abalak,RU,58.1286,68.5944,41.07,93,100,7.74,light rain
420,Maroua,CM,10.591,14.3159,87.53,7,12,5.97,few clouds
421,Luwuk,ID,-0.9516,122.7875,80.47,80,96,1.07,overcast clouds
422,Evensk,RU,61.95,159.2333,6.12,69,15,9.73,few clouds
423,Hualmay,PE,-11.0964,-77.6139,69.82,82,96,7.9,overcast clouds
424,Lebu,CL,-37.6167,-73.65,57.15,86,0,12.46,clear sky
425,Pisco,PE,-13.7,-76.2167,73.4,64,0,21.85,clear sky
426,Ayan,RU,56.45,138.1667,18.28,66,73,10.29,broken clouds
427,Turukhansk,RU,65.8167,87.9833,21.69,79,100,12.93,overcast clouds
428,Grimmen,DE,54.1121,13.0405,41.0,87,75,13.8,broken clouds
429,Plaster Rock,CA,46.9065,-67.39,53.6,50,90,10.36,overcast clouds
430,Luderitz,NA,-26.6481,15.1594,73.0,48,0,6.13,clear sky
431,Port Keats,AU,-14.25,129.55,81.09,75,67,4.7,broken clouds
432,Kolosovka,RU,56.4678,73.611,29.89,83,61,11.1,broken clouds
433,Buraydah,SA,26.326,43.975,68.0,37,0,12.66,clear sky
434,Del Rio,US,29.3627,-100.8968,95.0,23,1,4.61,clear sky
435,Krasnogorskoye,RU,52.2953,86.1979,32.74,96,100,2.73,overcast clouds
436,Kokologo,BF,12.1897,-1.8856,87.8,25,1,2.3,clear sky
437,Thinadhoo,MV,0.5333,72.9333,82.65,69,69,10.13,broken clouds
438,Northam,GB,51.0333,-4.2167,42.01,73,6,8.01,clear sky
439,Lewistown,US,40.5992,-77.5714,64.4,88,20,5.75,few clouds
440,Talara,PE,-4.5772,-81.2719,71.1,82,61,8.95,broken clouds
441,Batagay-Alyta,RU,67.8006,130.4114,-0.72,62,6,3.02,clear sky
442,Kedrovyy,RU,56.1667,91.8167,37.4,56,0,8.95,light snow
443,Melilla,ES,35.2937,-2.9383,64.4,63,0,6.91,clear sky
444,Comodoro Rivadavia,AR,-45.8667,-67.5,73.4,46,75,10.36,broken clouds
445,Bousso,TD,10.4795,16.7117,86.09,9,56,5.03,broken clouds
446,Eureka,US,40.8021,-124.1637,63.0,61,0,8.99,clear sky
447,Cockburn Town,TC,21.4612,-71.1419,78.8,61,40,11.5,scattered clouds
448,Tessaoua,NE,13.7574,7.9874,82.53,8,24,8.1,few clouds
449,Umm Kaddadah,SD,13.6017,26.6876,74.52,13,66,18.52,broken clouds
450,Kashi,CN,39.4547,75.9797,55.4,30,0,11.18,clear sky
451,Pingzhuang,CN,42.0372,119.2889,46.89,71,30,12.28,scattered clouds
452,Belyy Yar,RU,53.6039,91.3903,24.8,74,56,2.24,broken clouds
453,Port Lincoln,AU,-34.7333,135.8667,61.41,60,100,18.03,overcast clouds
454,San Policarpo,PH,12.1791,125.5072,78.82,85,94,8.19,overcast clouds
455,Kibaha,TZ,-6.7667,38.9167,71.65,98,96,5.3,moderate rain
456,Crestline,US,34.242,-117.2856,80.6,28,75,5.75,haze
457,Roseburg,US,43.2165,-123.3417,61.0,26,1,14.97,clear sky
458,Sola,VU,-13.8833,167.55,84.2,100,95,2.3,overcast clouds
459,Ponta Delgada,PT,37.7333,-25.6667,62.6,94,75,8.05,broken clouds
460,Bara,NG,10.3744,10.7288,85.33,41,69,6.04,broken clouds
461,Xiaoshi,CN,41.2971,124.1209,50.0,50,20,6.71,few clouds
462,Okhotsk,RU,59.3833,143.3,19.53,78,100,13.71,light snow
463,Drakino,RU,51.139,39.4021,46.74,90,100,11.65,overcast clouds
464,Santa Rosa,PH,14.3122,121.1114,80.01,78,40,4.61,scattered clouds
465,Bilibino,RU,68.0546,166.4372,-4.68,70,20,0.56,few clouds
466,Ancud,CL,-41.8697,-73.8203,60.01,78,93,15.99,overcast clouds
467,Resistencia,AR,-27.4606,-58.9839,66.99,72,40,11.5,light rain
468,Concordia,AR,-31.393,-58.0209,63.0,82,40,5.75,scattered clouds
469,Mae Sai,TH,20.4335,99.8762,73.99,83,20,12.66,few clouds
470,Kropotkin,RU,45.4375,40.5756,48.0,81,100,5.73,overcast clouds
471,Yerbogachen,RU,61.2767,108.0108,11.93,96,76,2.75,broken clouds
472,Santa Lucia,ES,27.9117,-15.5407,68.0,77,20,19.57,few clouds
473,Luganville,VU,-15.5333,167.1667,82.81,70,90,2.48,overcast clouds
474,Touros,BR,-5.1989,-35.4608,78.8,89,75,6.91,broken clouds
475,Gornopravdinsk,RU,60.05,69.9,41.32,97,100,8.39,overcast clouds
476,Awbari,LY,26.5921,12.7805,77.99,14,33,20.0,scattered clouds
477,Dickinson,US,29.4608,-95.0513,82.99,24,1,5.75,clear sky
478,Lawton,US,34.6087,-98.3903,84.2,23,1,14.97,clear sky
479,Takoradi,GH,4.8845,-1.7554,80.82,86,99,5.53,overcast clouds
480,Virginia Beach,US,36.8529,-75.978,78.8,44,75,12.66,broken clouds
481,Yaan,NG,7.3833,8.5667,79.39,64,100,6.78,overcast clouds
482,Nalut,LY,30.3333,10.85,79.25,18,88,20.89,overcast clouds
483,Rio Gallegos,AR,-51.6226,-69.2181,55.4,44,0,10.36,clear sky
484,Kosa,RU,59.9445,54.9977,31.5,96,60,4.5,broken clouds
485,Jalu,LY,29.0331,21.5482,60.46,21,2,10.63,clear sky
486,Liberal,US,37.0431,-100.921,77.0,19,1,24.16,clear sky
487,Uige,AO,-7.6087,15.0613,66.74,94,91,2.64,light rain
488,Trincomalee,LK,8.5711,81.2335,80.76,77,89,5.26,overcast clouds
489,Yoichi,JP,43.2039,140.7703,41.0,87,20,16.11,few clouds
490,Sechura,PE,-5.5569,-80.8222,75.97,67,74,15.55,broken clouds
491,Acari,PE,-15.4311,-74.6158,74.14,70,76,5.86,broken clouds
492,Sistranda,NO,63.7256,8.834,32.0,86,0,3.44,clear sky
493,Sorong,ID,-0.8833,131.25,80.06,81,71,4.18,broken clouds
494,Sault Sainte Marie,CA,46.5168,-84.3333,53.6,82,90,12.66,overcast clouds
495,Abu Zabad,SD,12.35,29.25,79.36,11,40,19.26,scattered clouds
496,Neryungri,RU,56.6709,124.6491,3.24,91,93,2.19,overcast clouds
497,Asmara,ER,15.3333,38.9333,58.96,61,68,1.97,broken clouds
498,Mount Pleasant,US,32.7941,-79.8626,73.99,78,1,12.66,clear sky
499,San Carlos De Bariloche,AR,-41.1456,-71.3082,57.2,72,40,17.27,scattered clouds
500,Mileanca,RO,48.0833,26.7,41.0,52,37,7.43,light rain
501,Astoria,US,46.1879,-123.8313,53.01,54,1,17.27,clear sky
502,Padang,ID,-0.9492,100.3543,75.2,100,90,3.44,overcast clouds
503,Mareeba,AU,-17.0,145.4333,80.6,74,2,1.14,clear sky
504,Puerto Del Rosario,ES,28.5004,-13.8627,68.0,73,0,11.5,clear sky
505,Zhongshu,CN,24.5167,103.7667,55.56,98,20,4.09,few clouds
506,Flin Flon,CA,54.7682,-101.865,33.8,64,90,10.36,overcast clouds
507,Yuanping,CN,38.7153,112.7575,50.83,58,73,0.49,broken clouds
508,Vostok,RU,46.4856,135.8833,46.62,69,100,4.41,overcast clouds
509,Lovozero,RU,68.005,35.0117,28.63,78,59,16.26,broken clouds
510,Orocue,CO,4.7912,-71.3354,82.65,66,86,1.54,overcast clouds
511,Manukan,PH,8.5333,123.1,79.79,80,28,7.02,scattered clouds
512,Buribay,RU,51.9617,58.1592,31.28,96,93,2.39,overcast clouds
513,Plettenberg Bay,ZA,-34.0527,23.3716,61.93,84,85,3.56,overcast clouds
514,Ikalamavony,MG,-21.15,46.5833,64.56,88,74,5.17,broken clouds
515,Tilichiki,RU,60.4667,166.1,11.86,67,50,19.22,scattered clouds
516,Islamey,RU,43.6756,43.455,44.6,87,90,2.24,light rain
517,Tefe,BR,-3.3542,-64.7114,78.8,89,40,3.44,scattered clouds
518,Raudeberg,NO,61.9875,5.1352,37.99,79,44,15.48,scattered clouds
519,Mangrol,IN,21.1167,70.1167,77.81,72,0,13.02,clear sky
520,Misratah,LY,32.3754,15.0925,63.55,64,58,23.91,broken clouds
521,Rio Grande,BR,-32.035,-52.0986,66.99,85,75,5.99,broken clouds
522,Yerofey Pavlovich,RU,53.9667,121.9667,16.25,60,91,4.12,overcast clouds
523,Redmond,US,47.674,-122.1215,54.0,48,10,9.78,clear sky
524,Shetpe,KZ,44.1667,52.1167,58.5,44,2,18.48,clear sky
525,Hovd,MN,48.0056,91.6419,28.89,31,19,5.7,few clouds
526,Concepcion,CL,-36.827,-73.0498,66.2,68,0,16.11,clear sky
527,Hoi An,VN,15.8794,108.335,71.6,94,20,3.44,few clouds
528,Moba,CN,33.2288,105.0179,42.01,94,61,0.31,broken clouds
529,Chimbote,PE,-9.0853,-78.5783,70.2,81,88,7.23,overcast clouds
530,Coquimbo,CL,-29.9533,-71.3436,59.0,82,0,12.66,clear sky
531,Pontianak,ID,-0.0333,109.3333,73.4,100,40,3.02,scattered clouds
532,Cururupu,BR,-1.8283,-44.8683,76.08,89,81,3.02,broken clouds
533,Yatou,CN,37.15,122.3833,48.76,95,100,18.32,moderate rain
534,Miandrivazo,MG,-19.5167,45.4667,77.18,73,89,1.39,overcast clouds
535,The Pas,CA,53.8251,-101.2541,32.0,74,90,6.91,light snow
536,Hibbing,US,47.4272,-92.9377,42.8,87,90,8.05,moderate rain
537,Thanh Hoa,VN,19.8,105.7667,72.57,96,56,2.1,broken clouds
538,Zhigansk,RU,66.7697,123.3711,1.18,93,33,11.43,scattered clouds
539,Ust-Kuyga,RU,70.0167,135.6,-4.29,89,60,7.67,broken clouds
540,Leh,IN,34.1667,77.5833,28.85,91,100,2.21,light snow
541,Bijie,CN,27.3125,105.2942,48.69,91,100,2.98,overcast clouds
542,Goderich,CA,43.7501,-81.7165,60.8,59,74,4.61,broken clouds
543,Nambour,AU,-26.6333,152.95,68.0,60,0,3.0,clear sky
544,Heswall,GB,53.3273,-3.0965,41.0,65,9,1.99,clear sky
545,Noumea,NC,-22.2763,166.4572,79.0,94,75,8.05,moderate rain
546,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.29,80,0,9.46,clear sky
547,Havelock,US,34.8791,-76.9013,66.99,85,100,8.01,overcast clouds
548,Urusha,RU,54.05,122.9,16.25,71,70,3.96,broken clouds
549,Ormond Beach,US,29.2858,-81.0559,66.0,88,1,4.23,clear sky
550,Cooma,AU,-36.2333,149.1333,41.0,65,75,14.97,broken clouds
551,Tias,ES,28.9611,-13.645,68.0,77,20,11.5,few clouds
552,Dhangadhi,NP,28.7079,80.5961,71.22,12,0,3.18,clear sky
553,Greeley,US,40.4233,-104.7091,57.0,30,20,13.8,few clouds
554,Alice Springs,AU,-23.7,133.8833,62.01,62,26,6.91,scattered clouds
555,Meadow Lake,US,34.8014,-106.5436,79.0,6,75,6.91,broken clouds
556,Akhmim,EG,26.5622,31.745,62.6,36,0,9.22,clear sky
557,Hvolsvollur,IS,63.7533,-20.2243,36.0,89,100,8.01,overcast clouds
558,Palmer,US,42.1584,-72.3287,50.0,71,90,10.36,light rain
559,Salinopolis,BR,-0.6136,-47.3561,78.64,87,65,8.43,broken clouds
560,Verkhnyaya Toyma,RU,62.2349,44.9985,34.47,85,8,8.39,clear sky
561,Kaseda,JP,31.4167,130.3167,60.8,88,75,10.36,mist
562,Alexandria,EG,31.2156,29.9553,59.0,55,20,9.22,few clouds
563,Sao Jose Do Belmonte,BR,-7.8614,-38.7597,70.3,93,97,10.67,moderate rain
564,Krasnoselkup,RU,65.7,82.4667,31.96,98,100,19.44,snow
565,Shenjiamen,CN,29.9576,122.298,60.33,97,100,16.69,overcast clouds
566,Chapais,CA,49.7834,-74.8492,55.4,35,1,11.5,clear sky
567,Winslow,US,35.0242,-110.6974,80.6,5,1,14.97,clear sky
568,Merauke,ID,-8.4667,140.3333,79.83,79,54,4.65,broken clouds
569,Ilo,PE,-17.6394,-71.3375,67.26,79,46,5.26,scattered clouds
570,Pizhanka,RU,57.4604,48.542,33.08,99,100,3.06,overcast clouds
571,Malakal,SS,9.5334,31.6605,92.66,13,88,3.67,overcast clouds
572,Lodja,CD,-3.4833,23.4333,66.94,99,80,1.83,broken clouds
573,Areia Branca,BR,-4.9561,-37.1369,81.09,82,100,19.91,overcast clouds
574,Saint-Gilles,FR,43.6766,4.4302,46.4,87,90,10.36,overcast clouds
575,Matara,LK,5.9485,80.5353,76.23,87,85,2.37,overcast clouds
576,Adrar,MR,20.5022,-10.0711,78.44,18,17,12.55,few clouds
577,Segezha,RU,63.7415,34.3222,31.66,84,23,9.31,few clouds
578,Pangnirtung,CA,66.1451,-65.7125,36.72,90,100,3.13,light rain
579,Kankon,IN,15.0167,74.0167,77.0,83,40,1.14,scattered clouds
580,Isiro,CD,2.7739,27.616,64.99,99,100,2.93,light rain
581,Severo-Yeniseyskiy,RU,60.3725,93.0408,12.94,97,94,4.05,overcast clouds
582,Vygonichi,RU,53.0985,34.0673,46.4,49,35,4.47,scattered clouds
583,Camopi,GF,3.1655,-52.3158,74.08,98,64,2.51,broken clouds
584,Jawhar,SO,2.7809,45.5005,79.0,68,87,8.84,overcast clouds
585,Angoche,MZ,-16.2325,39.9086,77.14,82,99,6.89,overcast clouds
586,Shirokiy,RU,49.758,129.523,30.88,65,100,19.13,snow
587,Auki,SB,-8.7676,160.7034,77.74,86,99,1.32,overcast clouds
588,Cabedelo,BR,-6.9811,-34.8339,75.2,100,75,8.05,broken clouds
589,Santarem,BR,-2.4431,-54.7083,77.0,100,20,4.61,few clouds
590,Setermoen,NO,68.861,18.3486,30.2,93,90,2.3,snow
591,Araouane,ML,18.9048,-3.5265,88.16,9,0,10.22,clear sky
592,Galle,LK,6.0367,80.217,77.61,82,100,2.28,overcast clouds
593,Kutum,SD,14.2,24.6667,69.26,15,28,14.61,scattered clouds
594,Belaya Gora,RU,68.5333,146.4167,-6.65,93,87,5.66,overcast clouds
595,Esil,KZ,51.9556,66.4042,29.7,92,26,4.56,scattered clouds
596,Marica,BR,-22.9194,-42.8186,80.6,65,0,8.05,clear sky
597,Cap Malheureux,MU,-19.9842,57.6142,79.0,82,90,3.0,light rain
598,College,US,64.8569,-147.8028,30.99,33,90,6.91,overcast clouds
599,Grindavik,IS,63.8424,-22.4338,37.4,87,75,16.11,broken clouds
600,Camacha,PT,33.0833,-16.3333,64.4,94,40,4.61,scattered clouds
601,Bonthe,SL,7.5264,-12.505,80.42,87,13,4.07,light rain
602,Ekhabi,RU,53.5102,142.9671,24.22,79,100,14.12,overcast clouds
603,Opunake,NZ,-39.4556,173.8583,64.99,97,90,7.0,overcast clouds
604,Praia,CV,14.9215,-23.5087,73.4,60,0,19.57,clear sky
605,Sitka,US,57.0531,-135.33,39.2,75,90,3.44,light snow
606,Foam Lake,CA,51.65,-103.5343,28.4,93,100,11.5,light snow
607,Laguna,US,38.421,-121.4238,82.99,14,1,4.61,clear sky
608,Kawalu,ID,-7.3817,108.2082,71.98,97,82,0.96,broken clouds
609,Bairiki,KI,1.3292,172.9752,84.2,79,75,9.22,broken clouds
610,Dalbandin,PK,28.8947,64.4101,74.3,13,51,8.95,broken clouds
611,Puerto Baquerizo Moreno,EC,-0.9,-89.6,80.6,83,75,3.44,broken clouds
612,Bereslavka,RU,48.6254,44.0449,51.8,71,40,13.42,scattered clouds
613,Nantucket,US,41.2835,-70.0995,44.6,93,90,13.8,mist
614,Svetlyy,RU,54.675,20.1347,53.6,58,0,8.95,clear sky
615,Oum Hadjer,TD,13.2954,19.6966,82.85,10,0,12.19,clear sky
616,Shalinskoye,RU,55.7228,93.7594,30.16,84,100,8.12,overcast clouds
617,Akyab,MM,20.15,92.9,77.61,87,13,6.29,few clouds
618,Bahar,IR,34.9072,48.4414,50.18,64,13,5.35,few clouds
619,Slave Lake,CA,55.2834,-114.769,33.8,64,90,4.61,overcast clouds
620,Abu Kamal,SY,34.4506,40.9171,57.85,35,15,3.8,few clouds
621,Iranshahr,IR,27.2025,60.6848,72.57,25,4,2.84,clear sky
622,Gat,IL,31.61,34.7642,54.0,87,8,5.99,clear sky
623,Kemijarvi,FI,66.7131,27.4306,25.16,96,60,4.99,broken clouds
624,Coahuayana,MX,18.7333,-103.6833,84.2,48,40,13.8,scattered clouds
625,Vozhega,RU,60.4725,40.2213,26.47,95,18,2.82,few clouds
626,Colonia,DE,50.9333,6.95,41.0,93,0,4.61,clear sky
627,Newnan,US,33.3807,-84.7997,75.2,20,1,3.44,clear sky
628,Indian Head,US,38.6001,-77.1622,73.4,78,1,6.93,clear sky
629,Elmadag,TR,39.9208,33.2308,35.6,75,75,2.3,broken clouds
630,Koson,UZ,39.0375,65.585,46.4,66,0,4.61,clear sky
631,Megion,RU,61.0296,76.1136,39.2,87,90,11.18,light rain
632,Stromness,GB,58.965,-3.296,30.2,80,10,3.44,clear sky
633,Gravelbourg,CA,49.8834,-106.5512,33.8,75,100,23.02,overcast clouds
634,Tezpur,IN,26.6333,92.8,72.12,55,17,6.42,few clouds
635,Puerto Narino,CO,-3.7703,-70.3831,84.2,79,75,3.44,light rain
636,Ontario,US,34.0633,-117.6509,80.01,38,75,10.36,broken clouds
637,Guerrero Negro,MX,27.9769,-114.0611,64.62,65,99,16.75,overcast clouds
638,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.76,86,100,9.22,light rain
639,Polignano A Mare,IT,40.9959,17.2159,57.0,100,75,21.85,mist
640,Nyimba,ZM,-14.5566,30.8149,63.57,88,28,2.35,scattered clouds
641,Kasiri,SL,8.9412,-13.1148,79.74,82,20,6.38,few clouds
642,Koslan,RU,63.4564,48.8989,33.48,81,33,11.95,scattered clouds
643,Vao,NC,-22.6667,167.4833,76.08,77,57,5.5,broken clouds
644,De-Kastri,RU,51.4667,140.7833,33.73,58,100,3.87,overcast clouds
645,Agen,FR,44.2,0.6333,44.6,81,0,8.05,clear sky
646,Lazurne,UA,46.084,32.5295,48.7,63,99,12.84,overcast clouds
647,Atar,MR,20.5169,-13.0499,80.35,18,1,9.82,clear sky
648,Magadan,RU,59.5667,150.8,9.66,83,100,17.2,overcast clouds
649,Glenwood Springs,US,39.5505,-107.3248,69.8,28,26,12.66,scattered clouds
650,Arlit,NE,18.7369,7.3853,85.8,7,0,10.74,clear sky
651,Soe,ID,-9.8607,124.284,67.15,83,81,2.95,broken clouds
652,Rawson,AR,-43.3002,-65.1023,68.65,44,0,9.95,clear sky
653,Rusape,ZW,-18.5278,32.1284,54.73,95,0,2.62,clear sky
654,Mandalgovi,MN,45.7625,106.2708,16.0,45,32,18.45,scattered clouds
655,Yopal,CO,5.3378,-72.3959,77.14,80,87,1.61,moderate rain
656,La Union,PE,-5.4,-80.75,78.73,59,52,16.44,broken clouds
657,Fort Nelson,CA,58.8053,-122.7002,28.4,31,20,11.5,few clouds
658,Tigil,RU,57.8,158.6667,14.32,83,100,5.82,overcast clouds
659,Boralday,KZ,43.3578,76.8594,44.6,70,20,2.24,few clouds
660,Zapolyarnyy,RU,69.4154,30.8136,30.2,74,20,23.02,few clouds
661,Jasper,US,37.2001,-94.3502,77.0,29,1,18.41,clear sky
662,Point Pedro,LK,9.8167,80.2333,81.39,77,82,8.16,broken clouds
663,Bontang,ID,0.1333,117.5,77.18,88,67,2.77,broken clouds
664,Kajaani,FI,64.2273,27.7285,33.8,55,0,6.91,clear sky
665,Contai,IN,21.7786,87.7536,79.03,80,27,12.53,scattered clouds
666,Verkhoyansk,RU,67.5447,133.385,-6.41,98,97,2.89,overcast clouds
667,Nuristan,AF,35.3,70.8333,22.87,62,58,8.7,broken clouds
668,Gusevskiy,RU,55.662,40.5627,34.75,91,11,4.0,few clouds
669,Moramanga,MG,-18.9333,48.2,64.6,91,100,4.29,overcast clouds
670,Jiangyou,CN,31.7667,104.7167,52.09,90,80,0.51,light rain
671,Kirovskiy,RU,45.0917,133.5136,49.62,66,99,8.57,overcast clouds
672,Bam,IR,29.106,58.357,74.64,17,45,7.96,scattered clouds
673,Obo,CF,5.3998,26.4869,72.99,74,89,6.51,overcast clouds
674,Gorin,RU,51.1983,136.6669,33.84,48,100,3.62,overcast clouds
675,Bandarbeyla,SO,9.4942,50.8122,78.24,73,9,5.37,clear sky
676,Collie,AU,-33.3667,116.15,60.01,92,100,6.82,overcast clouds
677,Kassala,SD,15.451,36.4,76.55,33,4,8.12,clear sky
678,Gizo,SB,-8.103,156.8419,82.0,74,99,4.03,light rain
679,Paciran,ID,-6.8767,112.3761,77.72,86,69,4.85,broken clouds
680,Rach Gia,VN,10.0167,105.0833,80.6,89,40,6.91,scattered clouds
681,Sikonge,TZ,-5.6333,32.7667,62.35,93,79,4.21,broken clouds
682,Lata,PT,40.1629,-8.3327,55.0,89,34,1.99,scattered clouds
683,Beitbridge,ZW,-22.2167,30.0,69.75,58,0,5.99,clear sky
684,Bakel,SN,14.905,-12.4568,95.54,12,0,8.1,clear sky
685,Port Hawkesbury,CA,45.6169,-61.3485,37.99,100,90,10.36,light rain
686,Kochi,IN,9.9399,76.2602,77.0,94,75,2.3,mist
687,Vidim,RU,56.4088,103.1106,23.11,86,100,5.23,overcast clouds
688,Aguimes,ES,27.9054,-15.4461,68.0,77,20,19.57,few clouds
689,Cervo,ES,43.6702,-7.4101,51.01,67,4,5.99,clear sky
690,Tagusao,PH,9.1924,117.8141,79.18,79,59,4.05,broken clouds
691,Mahibadhoo,MV,3.7833,72.9667,82.65,71,12,5.48,few clouds
692,Victoria,HK,22.2855,114.1577,73.99,86,96,9.44,overcast clouds
693,Nishihara,JP,26.1842,127.7558,71.6,73,40,16.11,scattered clouds
694,Mosetse,BW,-20.75,26.65,63.97,58,0,10.85,clear sky
695,Borogontsy,RU,62.6683,131.1683,13.82,91,100,3.49,overcast clouds
696,Aswan,EG,24.0934,32.907,63.99,24,0,14.09,clear sky
697,Ozernovskiy,RU,51.5,156.5167,36.88,55,78,12.19,broken clouds
698,Maumere,ID,-8.6199,122.2111,79.02,82,39,4.16,scattered clouds
699,Shieli,KZ,44.1667,66.75,48.52,72,84,9.35,broken clouds
700,Tommot,RU,58.9564,126.2925,13.69,90,100,10.04,light snow
